benchmark,siglum,task_type,verification_status,model,answer_status,answer_cached,answer_cost_usd,answer_latency_s,answer,score::minimax/minimax-m3,score::google/gemini-3.8-flash,score::deepseek/deepseek-v4-flash (tiebreak),score_consensus,tiebreak_triggered,score_raw::minimax/minimax-m3,score_raw::google/gemini-3.8-flash,score_raw::deepseek/deepseek-v4-flash (tiebreak),score_error::minimax/minimax-m3,score_error::google/gemini-3.8-flash,score_error::deepseek/deepseek-v4-flash (tiebreak),score_cost_usd::minimax/minimax-m3,score_cost_usd::google/gemini-3.8-flash,score_cost_usd::deepseek/deepseek-v4-flash (tiebreak)
trans-greek-marchalianus-p11,Vat. gr. 2125 p. 11 (Marchalianus),transcription,ESTABLISHED_GT,google/gemini-3.8-flash,ok,False,0.00404925,7.98,"Based on a philological analysis of the provided image from Codex Marchalianus (Vat. gr. 2125, p. 11), here is the transcription of the opening four visible lines:

---

### Layer 1: Diplomatic Transcription
*(Preserving majuscule script, scriptio continua, lunate letters, original ligatures, orthographic accents/diaereses, overlines, and terminal punctuation markers)*

```text
[Title / Heading]
1. ΟΝΟΜΑΤΑΠΡΟΦΗΤⲰΝ·ΚΑΙΠΟΘΕΝΕΙϹΙ·ΚΑΙΠΟΥ
2. ΑΠΕΘΑΝΟΝ·ΚΑΙΠⲰϹ·ΚΑΙΠΟΥΚΕΙΝΤΑΙ: ⸖ ⸖ ⁓

[Incipit: Lives of the Prophets (Isaiah)]
3. ΗϹΑΪΑϹΑΠΟΪΕΡΟΥϹΑΛΗΜ·ΘΝΗϹΚΕΙΫΠΟΜΑΝΑϹ
4. ϹΗ·ΠΡΙϹΘΕΙϹΕΙϹΔΥΟ·ΚΑΙΕΤΕΘΗΥΠΟΚΑΤⲰ
```

*Palaeographical Notes on the Diplomatic Text:*
* **Line 1:** 
  * The initial **Ο** features a decorative cross-and-dot ornament directly above it.
  * Decorative conical finials (*coronis*-like tapering horizontal line-stacks) frame the top and bottom of the title block.
  * Note the small interlinear correction/addition above **ΕΙϹΙ** reading `εϲ`.
* **Line 2:** 
  * The title concludes with ornamental punctuation marks: a dicolon followed by two angled comma-like virgules and a horizontal tilde stroke (`: ⸖ ⸖ ⁓`).
* **Line 3:** 
  * The large initial **Η** has a small cross ornament to its upper left margin.
  * Diaereses (trema) are clearly written over the iotas in **ΗϹΑΪΑϹ** and **ΪΕΡΟΥϹΑΛΗΜ**, as well as the upsilon in **ΫΠΟ**.
  * A middle punctum (·) marks the clausal break after **ΪΕΡΟΥϹΑΛΗΜ**.
  * In the right margin stands an ornamental miniature station/cross on a base (`☩`).
* **Line 4:** 
  * Word-break across lines: **ΜΑΝΑϹ-** (end of line 3) / **ϹΗ** (beginning of line 4).
  * Middle puncta (·) appear after **ϹΗ·** and **ΔΥΟ·**.

---

### Layer 2: Normalized Critical Layer
*(Standard lower-case Greek script with breathings, accents, regular word division, and normalized capitalization)*

**[Title / Heading]**  
1. Ὀνόματα προφητῶν, καὶ πόθεν εἰσί, καὶ ποῦ  
2. ἀπέθανον, καὶ πῶς, καὶ ποῦ κεῖνται.  

**[Incipit]**  
3. Ἠσαΐας ἀπὸ Ἱερουσαλήμ· θνήσκει ὑπὸ Μανασ-  
4. σῆ πρισθεὶς εἰς δύο, καὶ ἐτέθη ὑποκάτω  

---

### English Translation (for reference)
> **[Title]** *Names of the prophets, and whence they are, and where they died, and how, and where they lie.*  
> **[Incipit]** *Isaiah [was] from Jerusalem. He dies at the hands of Manasseh, being sawn in two, and was laid beneath...*",58,98,35,58,True,"Looking at the candidate's diplomatic transcription against the ground truth:

**Diplomatic Layer Issues:**
1. **Missing diaeresis on ΫΠΟΚΑΤⲰ (line 4)**: Ground truth has ΫΠΟ (with diaeresis on upsilon), candidate has ΥΠΟ (without diaeresis) — a significant diplomatic fidelity error.
2. **Added middle dots (·) in lines 1-2**: Ground truth has pure scriptio continua; candidate inserted · between word groups, which is a normalization in the diplomatic layer.
3. **Added middle dot after ΪΕΡΟΥϹΑΛΗΜ (line 3)**: Not present in ground truth.
4. **Added middle dot after ϹΗ (line 4)**: Not present in ground truth.

**Correct elements:**
- Lunate sigma (Ϲ) and lunate omega (Ⲱ) preserved correctly
- Terminal punctuation (:⸖⸖⁓) preserved
- Majuscules maintained
- Image boundary correctly recognized (no invented text beyond crop)
- Word-break across lines 3-4 correctly noted (ΜΑΝΑϹ- / ϹΗ)

**Normalized Layer Issues:**
- Added editorial commas not in ground truth
- εἰσί vs εἰσὶ (accent difference)
- θνήσκει vs θνῄσκει (accent difference)
- Ἱερουσαλήμ vs Ἱερουσαλὴμ (accent difference)
- εἰς δύο· vs εἰς δύο, (punctuation difference)

The missing diaeresis on ΫΠΟΚΑΤⲰ is a notable diplomatic error, and the systematic insertion of middle dots into the diplomatic layer violates the ""no silent normalization"" principle. The normalized layer has multiple accent discrepancies.

```json
58
```","```instruction
98
```","```35
```",,,,0.01039935,0.00134025,0.0012044724
coll-greek-marchalianus-vitae,Vat. gr. 2125 p. 11 vs. Schermann 1907,collation,SELF_CONTAINED_GT,google/gemini-3.8-flash,ok,False,0.001353,3.43,"Critical collation of Codex Marchalianus (Vat. gr. 2125, p. 11 = **M**) against the critical text of Th. Schermann, *Prophetarum vitae fabulosae* (Leipzig: Teubner, 1907 = **S**):

***

### Critical Apparatus

**1.** 
[ἔχει δὲ] ἥτις ἔχει M (substitutio: *ἥτις* pro *δὲ*, cum praepositione verbi)

*Apparatus format:*
> ἔχει δὲ] ἥτις ἔχει M ;

**2.** 
[ἠρώτων γὰρ οἱ πολέμιοι] + πόθεν πίνουσιν M (additio post *πολέμιοι*)

*Apparatus format:*
> ἠρώτων γὰρ οἱ πολέμιοι] + πόθεν πίνουσιν M ;

**3.** 
[καὶ ἐδόθη αὐτοῖς χρησμὸς] ὅτι καὶ χρησμὸς ἐδόθη αὐτοῖς M (additio et transpositio: + *ὅτι* in initio; *χρησμὸς* ante *ἐδόθη αὐτοῖς* traiectum)

*Apparatus format:*
> καὶ ἐδόθη αὐτοῖς χρησμὸς] ὅτι καὶ χρησμὸς ἐδόθη αὐτοῖς M ;",65,100,95,95,True,"Looking at the candidate answer against the ground truth:

**Locus 1:** The candidate's lemma is [ἔχει δὲ] and reading is ἥτις ἔχει M — but the ground truth has [ἔχει δὲ εἴσοδον] ἥτις ἔχει εἴσοδον M. The candidate has **dropped εἴσοδον** from both the lemma and the reading, which is a significant alignment error. M does read εἴσοδον; the variant is only about ἥτις vs δὲ. Classification as substitution is correct.

**Locus 2:** Lemma [ἠρώτων γὰρ οἱ πολέμιοι] is longer than the ground truth's [οἱ πολέμιοι], but this is acceptable (more context). Addition classification is correct.

**Locus 3:** Lemma and reading match the ground truth exactly. Classification as addition + transposition is correct.

**Issues:**
- Locus 1 alignment error (dropped εἴσοδον) is significant — it misrepresents M's actual reading
- Latin apparatus terminology (substitutio, additio, transpositio) is mildly editorial
- Otherwise the apparatus is well-formed

```markdown
65
```","```markdown
100
```","```markdown
95
```",,,,0.0049017,0.0007155,0.000545776
translat-greek-marchalianus-siloam,Vat. gr. 2125 p. 11 (Siloam Miracle),translation,ESTABLISHED_GT,google/gemini-3.8-flash,ok,False,0.002046,5.56,"**Translation:**

""And God performed the sign of Siloam on account of the prophet; for prior to his death, having grown faint, he prayed to drink water, and immediately it was sent to him from it. Because of this it was called Siloam, which is interpreted *Sent*... If, therefore, the Jews came, water would come forth; but if foreigners [came], it would not. Wherefore unto this day it comes forth intermittently,^1 in order that the mystery might be shown.""

***

**Philological Notes:**

*   **τοῦ Σιλωὰμ / Σιλωάμ:** The toponym is indeclinable here. 
*   **διὰ τὸν προφήτην:** Causal accusative (""on account of / for the sake of the prophet,"" referring contextually to the legend of Isaiah in the *Vitae Prophetarum* preserved in the margin of Codex Marchalianus, Vat. gr. 2125).
*   **ὀλιγωρήσας:** From ὀλιγωρέω, used here in the physical/somatic sense found in Hellenistic and patristic Greek to denote swooning, fainting, or failing strength from extreme thirst.
*   **ἀπεσταλμένος:** Masculine passive participle, faithfully reflecting the traditional etymological gloss connecting the name *Siloam* (Hebrew: שִׁלֹחַ, *Šīlōaḥ*) with the root *š-l-ḥ* (""to send""), famously parallel to John 9:7 (ὃ ἑρμηνεύεται Ἀπεσταλμένος).
*   **...:** Marks an omission/break in the transcribed text between the etymological clause and the conditional statements detailing the water's flow.
*   **ἐὰν [...] ἤρχοντο, ἐξήρχετο:** An unclassical conditional construction common in the *Koine* period (ἐάν with past indicative to express iterative past action in the protasis, matched with the imperfect in the apodosis: ""whenever the Jews would come..."").
*   ^1 **αἰφνιδίως:** Literally ""suddenly"" or ""unexpectedly,"" denoting here the irregular, intermittent surge characteristic of the Gihon Spring / Siloam water system.",90,98,N/A,94,False,```\n90\n```,"```
98
```",,,,not_needed,0.003342,0.0008085,0.0
annot-greek-marchalianus-tei-msd,Vat. gr. 2125 p. 11 (TEI MSD & Lemma),annotation,ESTABLISHED_GT,google/gemini-3.8-flash,ok,False,0.0051315,8.3,"### I. Regularized Greek Text

> Ἠσαΐας ἀπὸ Ἱερουσαλὴμ θνῄσκει ὑπὸ Μανασσῆ ἐν πρίσει εἰς δύο· καὶ ἐτέθη ὑποκάτω δρυὸς Ῥωγήλ.

*(Note: The provided transcription conforms to standard Hellenistic/Byzantine orthography with regularized accentuation. If preserving the late uncial script conventions of Codex Marchalianus [Vat. gr. 2125], iota adscript/subscript is typically omitted, e.g., θνησκει, and prepositions are proclitic. The lemma and surface forms are treated accordingly below.)*

---

### II. Morphosyntactic Parsing

1. **Ἠσαΐας**
   * **Lemma:** Ἠσαΐας
   * **POS:** Proper Noun
   * **Analysis:** Nominative singular masculine

2. **ἀπὸ**
   * **Lemma:** ἀπό
   * **POS:** Preposition
   * **Analysis:** Preposition (+ genitive)

3. **Ἱερουσαλὴμ**
   * **Lemma:** Ἱερουσαλήμ
   * **POS:** Proper Noun
   * **Analysis:** Indeclinable (functioning as genitive singular feminine)

4. **θνῄσκει**
   * **Lemma:** θνῄσκω
   * **POS:** Verb
   * **Analysis:** Present active indicative, 3rd person singular

5. **ὑπὸ**
   * **Lemma:** ὑπό
   * **POS:** Preposition
   * **Analysis:** Preposition (+ genitive)

6. **Μανασσῆ**
   * **Lemma:** Μανασσῆς
   * **POS:** Proper Noun
   * **Analysis:** Genitive singular masculine

7. **ἐν**
   * **Lemma:** ἐν
   * **POS:** Preposition
   * **Analysis:** Preposition (+ dative)

8. **πρίσει**
   * **Lemma:** πρῖσις
   * **POS:** Noun
   * **Analysis:** Dative singular feminine

9. **εἰς**
   * **Lemma:** εἰς
   * **POS:** Preposition
   * **Analysis:** Preposition (+ accusative)

10. **δύο**
    * **Lemma:** δύο
    * **POS:** Numeral
    * **Analysis:** Indeclinable (functioning as accusative plural)

11. **καὶ**
    * **Lemma:** καί
    * **POS:** Conjunction
    * **Analysis:** Coordinating conjunction

12. **ἐτέθη**
    * **Lemma:** τίθημι
    * **POS:** Verb
    * **Analysis:** Aorist passive indicative, 3rd person singular

13. **ὑποκάτω**
    * **Lemma:** ὑποκάτω
    * **POS:** Adverb / Improper Preposition
    * **Analysis:** Preposition (+ genitive)

14. **δρυὸς**
    * **Lemma:** δρῦς
    * **POS:** Noun
    * **Analysis:** Genitive singular feminine

15. **Ῥωγήλ**
    * **Lemma:** Ῥωγήλ
    * **POS:** Proper Noun
    * **Analysis:** Indeclinable (functioning as genitive singular feminine)

---

### III. TEI XML Encoding

```xml
<s xmlns=""http://www.tei-c.org/ns/1.0"" xml:lang=""grc"">
  <w lemma=""Ἠσαΐας"" msd=""case=nominative|number=singular|gender=masculine"">Ἠσαΐας</w>
  <w lemma=""ἀπό"" msd=""type=preposition|case=genitive"">ἀπὸ</w>
  <w lemma=""Ἱερουσαλήμ"" msd=""type=proper|case=genitive|number=singular|gender=feminine"">Ἱερουσαλὴμ</w>
  <w lemma=""θνῄσκω"" msd=""tense=present|voice=active|mood=indicative|person=third|number=singular"">θνῄσκει</w>
  <w lemma=""ὑπό"" msd=""type=preposition|case=genitive"">ὑπὸ</w>
  <w lemma=""Μανασσῆς"" msd=""case=genitive|number=singular|gender=masculine"">Μανασσῆ</w>
  <w lemma=""ἐν"" msd=""type=preposition|case=dative"">ἐν</w>
  <w lemma=""πρῖσις"" msd=""case=dative|number=singular|gender=feminine"">πρίσει</w>
  <w lemma=""εἰς"" msd=""type=preposition|case=accusative"">εἰς</w>
  <w lemma=""δύο"" msd=""type=numeral|case=accusative|number=plural"">δύο</w>
  <pc>·</pc>
  <w lemma=""καί"" msd=""type=conjunction"">καὶ</w>
  <w lemma=""τίθημι"" msd=""tense=aorist|voice=passive|mood=indicative|person=third|number=singular"">ἐτέθη</w>
  <w lemma=""ὑποκάτω"" msd=""type=improper_preposition|case=genitive"">ὑποκάτω</w>
  <w lemma=""δρῦς"" msd=""case=genitive|number=singular|gender=feminine"">δρυὸς</w>
  <w lemma=""Ῥωγήλ"" msd=""type=proper|case=genitive|number=singular|gender=feminine"">Ῥωγήλ</w>
  <pc>.</pc>
</s>
```",92,100,N/A,96,False,"```markdown
92
```","```markdown
100
```",,,,not_needed,0.0051357,0.00191625,0.0
encode-greek-marchalianus-teiheader,Vat. gr. 2125 (Codex Marchalianus Header),encoding,ESTABLISHED_GT,google/gemini-3.8-flash,ok,False,0.00250875,3.97,"```xml
<teiHeader xmlns=""http://www.tei-c.org/ns/1.0"">
  <fileDesc>
    <titleStmt>
      <title>Digital Philological Description of Codex Marchalianus (Vatican City, BAV, Vat. gr. 2125)</title>
    </titleStmt>
    <publicationStmt>
      <publisher>Unpublished research record</publisher>
      <pubPlace>Vatican City</pubPlace>
      <availability status=""restricted"">
        <p>Record prepared for critical philological and paleographical reference.</p>
      </availability>
    </publicationStmt>
    <sourceDesc>
      <msDesc>
        <msIdentifier>
          <country>Vatican</country>
          <settlement>Vatican City</settlement>
          <repository>Biblioteca Apostolica Vaticana</repository>
          <idno type=""shelfmark"">Vat. gr. 2125</idno>
          <msName>Codex Marchalianus</msName>
        </msIdentifier>
        <msContents>
          <msItem>
            <title>Vitae Prophetarum</title>
            <title type=""sub"">Vita Isaiae</title>
            <textLang mainLang=""grc"">Ancient Greek</textLang>
          </msItem>
        </msContents>
        <physDesc>
          <objectDesc form=""codex"">
            <supportDesc>
              <extent>
                <dimensions unit=""mm"">
                  <height>295</height>
                  <width>179</width>
                </dimensions>
              </extent>
            </supportDesc>
            <layoutDesc>
              <layout columns=""1"">
                <p>One column per page.</p>
              </layout>
            </layoutDesc>
          </objectDesc>
          <scriptDesc>
            <scriptNote xml:id=""script-uncial"">
              <p>Greek Uncial / Majuscule script characterized by the use of lunate sigmas and recurrent system of Nomina Sacra.</p>
            </scriptNote>
          </scriptDesc>
        </physDesc>
        <history>
          <origin>
            <origPlace>
              <country>Egypt</country>
            </origPlace>
            <origDate notBefore=""0500-01-01"" notAfter=""0699-12-31"">6th to 7th century CE</origDate>
          </origin>
        </history>
      </msDesc>
    </sourceDesc>
  </fileDesc>
</teiHeader>
```",82,100,87,87,True,"```markdown
82
```","```identifier
100
```","```xml
87
```",,,,0.00320535,0.00128475,0.0010969
trans-latin-vatlat629-f3v,Vat. lat. 629 f. 3v (§37 Esaias),transcription,SELF_CONTAINED_GT,google/gemini-3.8-flash,ok,False,0.005127,9.54,"Based on the manuscript hand (proto-Gothic/caroline transition script) in Vat. lat. 629, fol. 3v, here are the two visual transcription layers:

---

### (1) DIPLOMATIC LAYER

[E]ſaias filius amos · non illius  
ꝑphę · ſed alterius qui ſimile nuncupat’ ē · no-  
mine · Jlle enim ex numero paſtoꝝ fuit · de oppido  
thecue · Hic autē genere nobili ortuſ ē · ierl̄m ·  
Quē etiā hebrei aiunt ſocrū fuiſſe manaſſe · Jn quo  
tanta fuit ſc̄itas · & uitę excellentia ; ut unam  
tantū dicereſ habuiſſe tunicā cilicinā · Quamq;  

---

### (2) NORMALIZED CRITICAL LAYER

Esaias filius Amos, non illius prophetae, sed alterius qui simile nuncupatus est nomine. Ille enim ex numero pastorum fuit de oppido Thecue. Hic autem genere nobili ortus est Hierusalem. Quem etiam Hebraei aiunt socrum fuisse Manasse. In quo tanta fuit sanctitas et vitae excellentia, ut unam tantum diceres habuisse tunicam cilicinam. Quamque...",55,98,60,60,True,"Looking at the candidate's diplomatic layer against the ground truth, I need to check for silent normalizations and exact character reproduction.

**Diplomatic Layer Issues:**

1. **Silent long-s normalizations (multiple):**
   - ""filius"" should be ""filiuſ""
   - ""amos"" should be ""amoſ""
   - ""illius"" should be ""illiuſ""
   - ""alterius"" should be ""alteriuſ""
   - ""nobili"" should be ""nobilis""
   
   These are exactly the kind of silent normalizations the rubric penalizes heavily.

2. **Abbreviation rendering differences:**
   - ""ꝑphę"" vs ground truth ""p̄phe"" — different abbreviation system used
   - ""nuncupat'"" vs ground truth ""nuncupat̄"" — different abbreviation mark

3. **Minor differences:**
   - ""Jlle"" (J for I) — acceptable medieval convention
   - ""excellentia ;"" vs ""excellentia."" — punctuation difference
   - ""[E]ſaias"" with brackets vs ""E Saias"" — different handling of rubricated initial

**Normalized Layer:** Appears correct and properly expanded.

**Layer discipline:** Maintained properly — two distinct layers provided.

**Epigraphic restraint:** No hallucinated text; optional lines 5-7 included reasonably.

The multiple silent normalizations of long-s in the diplomatic layer are significant violations of the rubric's core requirement. While the overall structure and normalized layer are sound, the diplomatic layer fails the ""Formal Stuckness"" test in at least 5 instances.

```json
55
```","```markdown
98
```",```60```,,,,0.0072006,0.00095325,0.0012325588
coll-latin-vatlat629-isidore,Vat. lat. 629 f. 3v vs. Chaparro Gómez 1985,collation,SELF_CONTAINED_GT,google/gemini-3.8-flash,ok,False,0.0007095,1.58,"**APPARATUS CRITICUS**

**1.**
* *ille* ] Hic V *(substitutio)*

**2.**
* *hic* ] Hic autem V *(substitutio per additionem / additio)*
* *nobilis* ] nobili V *(substitutio)*
* *ortus* ] ortus est V *(additio)*
* *in Hierusalem* ] Hierusalem V *(omissio praepositionis)*

**3.**
* *atrocique* ] atroque V *(substitutio)*
* *extincxit* ] extinxit V *(variatio orthographica)*",92,100,N/A,96,False,"```markdown
92
```","```markdown
100
```",,,,not_needed,0.00277875,0.0016035,0.0
translat-latin-vatlat629-seraphim,Vat. lat. 629 f. 3v (Seraphim Vision & Martyrdom),translation,ESTABLISHED_GT,google/gemini-3.8-flash,ok,False,0.00201075,4.75,"**Translation:**

> ""Moreover, the Hebrews hand down that Isaiah was slain for two reasons: the one, because he called them *rulers of Sodom and people of Gomorrah*; the other, because, while the Lord attested to Moses, *'Thou shalt not be able to see my face,'* this man dared to cry out: *'I saw the Lord sitting upon a high throne...'*—the Jews, blinded in mind, not considering that in what follows he had recounted that the Seraphim covered the face and feet of God, and that he writes that he had seen only His middle parts. He lies buried beneath the oak of Rogel, near the courses of waters.""

***

**Philological and Textual Notes:**

*   ***unum ... alterum***: Neuter forms functioning adverbially/in apposition to the feminine antecedent (*duabus ex causis*), a common Late/Patristic Latin construction. 
*   ***Sodomorum***: Genitive plural neuter/masculine variation (*Sodoma, -orum*), preserving the biblical/patristic usage over Classical singular forms. 
*   ***Seraphin***: Undeclined or Greek/Hebraic accusative form (*Seraphin* = *Seraphim*) used as the subject of the infinitive *texisse*.
*   ***media tantum eius uidisse scribat***: Isidore’s text reflects a synthesis of Isaiah 6 and rabbinic/pseudepigraphic traditions (notably found in the *Ascension of Isaiah* and the Babylonian Talmud, *b. Yebamot* 49b), harmonizing the vision of God with Moses’ partial sight of God's back (Exodus 33:23). The shift from the pluperfect indicative *narrauerat* to the present subjunctive *scribat* within the same indirect discourse clause is preserved as found in the manuscript.
*   ***quercu Rogel***: Translating *En-Rogel* (*’Ên Rōgēl*), here treated directly as a place-name or proper noun identifying the tree (*quercus Rogel* / ""the oak of Rogel""), matching the topographic tradition preserved in the *Vitae Prophetarum* (Is. 1:1).",92,98,N/A,95,False,```\n92\n```,"```
98
```",,,,not_needed,0.00355725,0.0008055,0.0
annot-latin-vatlat629-abbreviations,Vat. lat. 629 f. 3v (Scribal Abbreviation Encoding),annotation,ESTABLISHED_GT,google/gemini-3.8-flash,ok,False,0.00247125,5.09,"### (1) Expanded Latin Text
*(Note: Orthography, including internal punctuation and the unvoiced bilabial nasal spelling variant `in conuentu`, is preserved from the base transcription; only abbreviations are expanded, long *s* is regularized to *s*, and consonantal *u* is rendered as *v* for standard reading while retaining historical spelling).*

> iuxta imperium domini nudo corpore nudoque vestigio in conventu populi conversatus est.

---

### (2) Grammatical Parsing

* **`imp̃ium`** (*imperium*): 
  * Noun; neuter, accusative, singular (second declension). 
  * Governed by the preposition *iuxta* (which takes an accusative complement).
* **`dn̄i`** (*domini*): 
  * Noun (*nomen sacrum* abbreviation); masculine, genitive, singular (second declension). 
  * Adnominal genitive modifying *imperium*.
* **`ppl̄i`** (*populi*): 
  * Noun; masculine, genitive, singular (second declension). 
  * Objective or adnominal genitive modifying *conventu*.
* **`conuerſatuſ ē`** (*conversatus est*): 
  * Verb; deponent (*conversor*, *conversari*, *conversatus sum*); 3rd person singular, perfect indicative. 
  * Formed periphrastically by the perfect passive participle *conversatus* (nominative masculine singular) and the 3rd person singular present indicative enclitic/auxiliary *est* (written as suspended *ē*).

---

### (3) TEI P5 XML Encoding

```xml
<p>
  iuxta 
  <choice>
    <abbr>imp̃ium</abbr>
    <expan>imp<ex>er</ex>ium</expan>
  </choice> 
  <choice>
    <abbr>dn̄i</abbr>
    <expan>d<ex>omi</ex>ni</expan>
  </choice> 
  nudo corpore. nudo<choice><abbr>q:</abbr><expan>q<ex>ue</ex></expan></choice> 
  ueſtigio in conuentu 
  <choice>
    <abbr>ppl̄i</abbr>
    <expan>p<ex>o</ex>p<ex>u</ex>li</expan>
  </choice> 
  conuerſatuſ 
  <choice>
    <abbr>ē</abbr>
    <expan><ex>est</ex></expan>
  </choice>.
</p>
```",88,100,100,100,True,"```markdown
88
```","```markdown
100
```","```markdown
100
```",,,,0.00473895,0.0012375,0.000679056
trans-aramaic-4q530-f2ii,4Q530 col. 2 (Frag. 6 / lines 6-9),transcription,ESTABLISHED_GT,google/gemini-3.8-flash,ok,False,0.0190575,39.76,"An epigraphic diplomatic transcription of the physically visible text on the fragment (4Q530 col. 2, Frag. 6):

### Diplomatic Transcription

\begin{text}
1. [...]ו֯כ֯ל֯ ח֯[ז]ו֯ת֯[...]
2. [...]ב֯ה֯ אגרא ק֯ר֯י֯[ת   ]ס֯פ֯ר א֯מ֯ר֯[...]
3. [...]ו֯ב֯ע֯ל֯י֯א֯ ע֯ל֯ ד֯נ֯א֯[...]
4. [...]י֯ן֯ ו֯מ֯א֯תין סלקין י֯[...]
\end{text}

---

### Epigraphic Notes:
* **Line 1:** Only the lower extremities and traces of the tops of the letters are preserved along the upper broken edge. The reading is fragmentary.
* **Line 2:** The word **אגרא** is clearly preserved in the middle. To its right, traces of strokes indicate likely **ב֯ה֯**. Across the vertical crack/gap to the left protrusion, visible traces match the lower/middle parts of **ס֯פ֯ר** followed by **א֯מ֯ר֯**.
* **Line 3:** The reading **ע֯ל֯** followed by **ד֯נ֯א֯** is visible across the central portion, preceded on the right by the damaged remains of **ובעליא֯**. 
* **Line 4:** **סלקין** is clear and unambiguous. Preceding it to the right, the numerals/quantities ending in **-ין** with **ו֯מ֯א֯תין** are partially preserved. To the left of *סלקין*, a single vertical stroke (**י֯** or **ו֯**) is visible before the break.",2,10,N/A,6,False,"```2
```","```
10
```",,,,not_needed,0.0028431,0.002328,0.0
